,REEF_ID,YEAR,SUBREGION,REGION_PS,MACROALGAE,HARD_CORAL,PSI,LON,LAT,human100km,human50km,human25km
977,10387,2005,E. Caribbean,Greater Caribb,25.6,10.9,1.04602,-81.58003,21.58481,22944,3040,1533
978,10388,2005,Florida Keys,Florida Keys,0.6,28.9,-0.79851,-81.58,24.54,63138,48200,41856
979,10392,2005,Florida Keys,Florida Keys,20.6,17.3,0.57149,-81.57,24.58,63686,51053,46103
980,10394,2005,C. America,Greater Caribb,56.9,13.1,2.39918,-81.55639,9.10861,201881,21799,1326
981,10396,2005,C. America,Greater Caribb,48.1,14.4,1.94837,-81.53856,9.08617,208243,24678,1453
982,10405,2005,Florida Keys,Florida Keys,45.7,0.2,2.38708,-81.5,24.81,73754,57887,11853
983,10409,2005,Florida Keys,Florida Keys,60.4,0.7,3.04143,-81.48,24.81,77656,57887,11951
984,10413,2005,Florida Keys,Florida Keys,60.6,1,3.0369,-81.47,24.81,77951,58115,11889
985,10416,2005,Florida Keys,Florida Keys,1,5.7,0.1128,-81.46,24.54,65248,57988,14092
986,10417,2005,Florida Keys,Florida Keys,7.1,4.9,0.42833,-81.45,24.54,66392,57988,13497
987,10418,2005,Florida Keys,Florida Keys,6.4,3,0.46876,-81.44,24.54,66392,57887,12789
988,10426,2004,C. America,Greater Caribb,23.8,18.8,0.65805,-81.40581,13.36611,65212,5243,5243
989,10428,2006,C. America,Greater Caribb,20,16.9,0.55795,-81.40478,13.36503,65212,5243,5243
990,10429,1997,E. Caribbean,Greater Caribb,70,23.5,2.60231,-81.40167,19.36333,42822,42822,33142
991,10432,1997,Florida Keys,Florida Keys,61.3,6.9,2.84182,-81.39667,24.61639,74580,59299,12507
992,10434,1997,E. Caribbean,Greater Caribb,73,22.2,2.79052,-81.395,19.35833,42822,42822,33142
993,10435,2006,C. America,Greater Caribb,32.5,8.1,1.47092,-81.39403,13.39694,42908,5243,5243
994,10437,1999,C. America,Greater Caribb,23.4,17.8,0.67988,-81.39247,13.35883,65212,5243,5243
995,10438,1997,E. Caribbean,Greater Caribb,77.6,14.9,3.28406,-81.39167,19.31167,42822,42822,33142
996,10442,1997,E. Caribbean,Greater Caribb,70.4,22.3,2.66705,-81.39,19.33833,42822,42822,33142
997,10443,2005,Florida Keys,Florida Keys,10.4,4.9,0.57987,-81.39,24.55,70496,58854,12175
998,10444,2005,Florida Keys,Florida Keys,3.9,7.7,0.17059,-81.38,24.55,71034,58854,11778
999,10446,2005,Florida Keys,Florida Keys,5,30.3,-0.64931,-81.37,24.55,71034,58854,11778
1000,10447,1997,E. Caribbean,Greater Caribb,74.6,19.5,2.9684,-81.365,19.26333,42822,42822,36884
1001,10449,1997,E. Caribbean,Greater Caribb,78.3,13.4,3.3742,-81.35167,19.265,42822,42822,38867
1002,10455,1998,E. Caribbean,Greater Caribb,2.5,16.6,-0.23506,-81.29417,19.37917,42822,42822,42822
1003,10470,2004,E. Caribbean,Greater Caribb,4.1,40.3,-1.08038,-81.18117,22.25825,1137398,164175,23107
1004,10478,2005,Florida Keys,Florida Keys,18.5,0.4,1.1251,-81.15,24.69,97752,26320,16461
1005,10480,2004,E. Caribbean,Greater Caribb,2.8,30,-0.73963,-81.14092,22.12625,928674,102110,9797
1006,10481,2005,Florida Keys,Florida Keys,3.6,2.8,0.3461,-81.14,24.61,94626,26320,15000
1007,10484,2005,Florida Keys,Florida Keys,15.7,2.2,0.92909,-81.13,24.61,94869,26320,14987
1008,10485,2005,Florida Keys,Florida Keys,27.6,0.7,1.52965,-81.13,24.69,98011,26493,15502
1009,10487,1998,Florida Keys,Florida Keys,26.3,6.9,1.23167,-81.11,24.62528,95845,25738,14033
1010,10490,2005,Florida Keys,Florida Keys,2.8,4.5,0.24344,-81.09,24.61,95704,25683,12217
1011,10491,2005,Florida Keys,Florida Keys,3.1,2.3,0.34508,-81.08,24.61,96096,25595,11754
1012,10495,2005,Florida Keys,Florida Keys,7.6,1.9,0.56703,-81.07,24.61,96231,25363,11754
1013,10496,2005,Florida Keys,Florida Keys,9,0.7,0.67892,-81.06,24.61,96231,25047,11784
1014,10498,2005,Florida Keys,Florida Keys,5.5,13.2,0.03209,-81.03,24.68,99374,25451,12000
1015,10500,2005,Florida Keys,Florida Keys,12,12,0.37631,-81.02,24.68,99462,24357,11675
1016,10501,2005,Florida Keys,Florida Keys,3.4,23.1,-0.44446,-81.01,24.68,101412,25109,12933
1017,10502,2005,Florida Keys,Florida Keys,1.5,10.7,-0.05414,-80.98,24.69,103892,23731,12921
1018,10503,2005,Florida Keys,Florida Keys,3.7,9,0.11049,-80.97,24.69,104143,24665,13049
1019,10507,1998,Florida Keys,Florida Keys,17.5,14.4,0.53949,-80.96306,24.68722,104122,24665,13049
1020,10508,2005,Florida Keys,Florida Keys,1.6,14.2,-0.18418,-80.96,24.69,129706,24665,13049
1021,10510,2005,Florida Keys,Florida Keys,1.5,23.7,-0.5581,-80.95,24.69,129920,24540,13049
1022,10511,1998,Florida Keys,Florida Keys,3.1,10,0.04714,-80.94778,24.69111,129920,24540,13049
1023,10516,2005,Florida Keys,Florida Keys,7.3,2.6,0.52652,-80.8,24.79,267543,28941,6424
1024,10517,2005,Florida Keys,Florida Keys,11,2.5,0.69831,-80.79,24.73,175954,24893,6316
1025,10518,2005,Florida Keys,Florida Keys,12.2,5.9,0.62213,-80.79,24.79,284385,33200,7176
1026,10519,1997,Florida Keys,Florida Keys,6.9,16.9,-0.04586,-80.7825,24.74333,193916,27292,6316
1027,10520,2005,Florida Keys,Florida Keys,13.4,1.3,0.85498,-80.78,24.73,175954,24625,6316
1028,10521,2005,Florida Keys,Florida Keys,11.6,0.8,0.78931,-80.78,24.79,321486,33143,5560
1029,10522,2005,Florida Keys,Florida Keys,11.9,2.4,0.74699,-80.77,24.73,192671,26332,4700
1030,10523,2005,Florida Keys,Florida Keys,6.2,0.7,0.54776,-80.77,24.79,313655,33076,5560
1031,10526,2005,Florida Keys,Florida Keys,5.1,5.2,0.32345,-80.73,24.75,234877,31816,4593
1032,10528,2005,Florida Keys,Florida Keys,17.1,4,0.92017,-80.72,24.75,233592,31894,4593
1033,10530,2005,Florida Keys,Florida Keys,5.8,0.6,0.53325,-80.66,24.83,597705,40661,8585
1034,10531,2005,Florida Keys,Florida Keys,25.4,0.8,1.42387,-80.65,24.83,597748,40941,10735
1035,10532,2005,Florida Keys,Florida Keys,16.3,1.2,0.99554,-80.64,24.83,597258,40941,10735
1036,10535,1997,Florida Keys,Florida Keys,13.4,4.1,0.75086,-80.62444,24.84611,701544,38853,11576
1037,10537,1997,Florida Keys,Florida Keys,0.6,40,-1.22646,-80.61528,24.90694,1018508,41541,14450
1038,10540,2005,Florida Keys,Florida Keys,3.9,1.1,0.42671,-80.59,24.83,627584,36989,11360
1039,10543,2005,Florida Keys,Florida Keys,3.2,1.1,0.39435,-80.58,24.83,641590,32439,11360
1040,10544,1998,Florida Keys,Florida Keys,25,36.9,0.01558,-80.55306,24.93389,1307756,37647,17955
1041,10546,1999,Florida Keys,Florida Keys,33.1,20,1.04107,-80.54722,24.87069,887429,33529,13185
1042,10547,1998,Florida Keys,Florida Keys,71.9,5,3.40302,-80.52278,24.90889,1249777,35034,17236
1043,10548,1998,Florida Keys,Florida Keys,1.3,3.8,0.20225,-80.51167,24.90667,1248861,34703,17726
1044,10549,1998,Florida Keys,Florida Keys,70,5.6,3.29263,-80.50528,24.92333,1306237,35947,17726
1045,10551,2005,Florida Keys,Florida Keys,22.8,0.5,1.31876,-80.49,24.94,1393591,36254,21038
1046,10557,2005,Florida Keys,Florida Keys,34.2,0.7,1.83474,-80.47,24.94,1464072,35668,21038
1047,10559,2005,Florida Keys,Florida Keys,18.2,2.3,1.0366,-80.46,24.94,1463440,35733,21038
1048,10561,1999,Florida Keys,Florida Keys,68.1,2.5,3.32705,-80.45772,24.95519,1514731,37414,21114
1049,10562,1997,Florida Keys,Florida Keys,36.9,8.1,1.67219,-80.45694,24.94972,1506963,36704,21114
1050,10563,1998,Florida Keys,Florida Keys,59.4,5.6,2.80383,-80.45444,24.95556,1532757,37163,21114
1051,10568,2005,Florida Keys,Florida Keys,2.4,5.1,0.20335,-80.42,25,1950555,40649,21396
1052,10569,1997,Florida Keys,Florida Keys,1.3,18.8,-0.37704,-80.41528,24.99,1828714,39981,21396
1053,10573,2005,Florida Keys,Florida Keys,3,4,0.2725,-80.41,25,1950498,40318,21396
1054,10574,2005,Florida Keys,Florida Keys,6.1,26.3,-0.4452,-80.41,25.03,2114296,67124,21855
1055,10575,2005,Florida Keys,Florida Keys,4.4,4.6,0.31438,-80.4,25,1950357,39739,21288
1056,10576,2005,Florida Keys,Florida Keys,8,31.3,-0.553,-80.4,25.03,2114189,71787,21647
1057,10578,2005,Florida Keys,Florida Keys,6.3,19.1,-0.16154,-80.39,25.03,2113726,71412,21647
1058,10580,2005,Florida Keys,Florida Keys,3.9,10.2,0.07617,-80.38,25.03,2119402,48995,21628
1059,10581,2005,Florida Keys,Florida Keys,15.7,0.1,1.00702,-80.38,25.11,2662322,132415,22580
1060,10582,1998,Florida Keys,Florida Keys,7.5,12.5,0.15186,-80.37361,25.00889,2017110,39529,21341
1061,10586,2001,Florida Keys,Florida Keys,6.3,13.8,0.04608,-80.36444,25.02028,2112726,38309,20736
1062,10588,2005,Florida Keys,Florida Keys,1.5,1.9,0.28619,-80.36,24.99,1843061,36442,20532
1063,10589,2005,Florida Keys,Florida Keys,15.1,0,0.98028,-80.36,25.11,2675982,131874,19856
1064,10590,2005,Florida Keys,Florida Keys,4.8,1.9,0.43659,-80.35,24.99,1842695,34682,20484
1065,10592,2005,Florida Keys,Florida Keys,15,18.1,0.27965,-80.34722,25.03417,2118332,47026,20693
1066,10593,1997,Florida Keys,Florida Keys,25.9,18.8,0.75869,-80.34167,25.03444,2118332,46812,20693
1067,10595,2005,Florida Keys,Florida Keys,10.5,2.1,0.69415,-80.34,25.09,2612698,129739,18738
1068,10599,2005,Florida Keys,Florida Keys,9.5,4.4,0.55782,-80.33,25.09,2612698,123394,18468
1069,10601,2005,Florida Keys,Florida Keys,11.8,1.5,0.77625,-80.32,25.09,2612612,122613,17981
1070,10605,2001,Florida Keys,Florida Keys,7.5,18.1,-0.06538,-80.30361,25.11028,2675755,128191,17574
1071,10606,2001,Florida Keys,Florida Keys,0.6,25,-0.64717,-80.30347,25.11056,2675755,128191,17574
1072,10608,2005,Florida Keys,Florida Keys,2.9,21.9,-0.42079,-80.3,25.1,2675626,127940,17332
1073,10609,1997,Florida Keys,Florida Keys,28.1,10.9,1.16104,-80.29306,25.13083,2903860,177339,15924
1074,10610,2005,Florida Keys,Florida Keys,4.3,2.2,0.40142,-80.29,25.1,2675626,121281,17328
1075,10612,2005,Florida Keys,Florida Keys,4.2,5.4,0.27115,-80.28,25.1,2675605,121030,15050
1076,10613,2005,Florida Keys,Florida Keys,9.4,4.8,0.53778,-80.27,25.1,2675564,120016,14620
1077,10614,2004,Florida Keys,Florida Keys,18.8,17.5,0.47631,-80.265,25.14583,2908438,175994,14861
1078,10615,2005,Florida Keys,Florida Keys,5.6,18.8,-0.17577,-80.25983,25.14008,2908352,173968,14615
1079,10616,1998,Florida Keys,Florida Keys,3.8,25.6,-0.52754,-80.25972,25.14167,2908395,175994,14615
1080,10620,2005,Florida Keys,Florida Keys,0.1,2.9,0.17856,-80.25,25.2,3040627,290647,14572
1081,10621,2005,Florida Keys,Florida Keys,0.6,4.2,0.15489,-80.24,25.2,3039556,290037,12490
1082,10622,2005,Florida Keys,Florida Keys,1.5,3.4,0.2238,-80.23,25.2,3039513,269494,12094
1083,10623,2005,Florida Keys,Florida Keys,5.9,6.1,0.32545,-80.23,25.28,3500151,653766,8253
1084,10627,2005,Florida Keys,Florida Keys,5.5,5,0.34754,-80.22,25.28,3500213,568184,8002
1085,10629,1999,Florida Keys,Florida Keys,35,8.8,1.56179,-80.21758,25.21167,3203399,289200,8105
1086,10633,1997,Florida Keys,Florida Keys,35.6,8.1,1.61468,-80.21,25.22222,3218417,317642,7892
1087,10700,1998,C. America,Greater Caribb,6.6,41.3,-1.00158,-79.68425,9.56278,1690010,505093,67973
1088,10701,1997,C. America,Greater Caribb,18.1,38.8,-0.37311,-79.68311,9.5395,1696750,555738,82901
1089,10709,2005,C. America,Greater Caribb,58.1,27.5,1.90153,-79.55219,9.63886,1658171,404009,56921
1090,10718,2005,Bahamas,Greater Caribb,8.1,14.4,0.1082,-79.30892,25.66292,1528244,1736,1736
1091,10719,2004,Bahamas,Greater Caribb,19.4,14.4,0.62574,-79.30558,25.65733,1451526,1736,1736
1092,10720,2002,Bahamas,Greater Caribb,4.4,46.9,-1.31945,-79.30286,25.73653,1857335,1736,1736
1093,10721,2004,Bahamas,Greater Caribb,20,11.3,0.77518,-79.29797,25.58186,1082206,1736,1736
1094,10796,2003,E. Caribbean,Greater Caribb,0.6,6.9,0.05281,-78.36772,18.25722,781202,241858,82080
1095,10797,2005,E. Caribbean,Greater Caribb,15,19.4,0.23138,-78.36731,18.25431,784648,246525,82080
1096,10799,1997,E. Caribbean,Greater Caribb,64.6,5.9,3.03358,-78.36,18.32,770855,257797,90282
1097,10800,2005,E. Caribbean,Greater Caribb,34.4,12.1,1.40431,-78.35603,18.31369,784963,265806,90282
1098,10801,2004,E. Caribbean,Greater Caribb,4.7,23.4,-0.39993,-78.35569,18.34194,770855,263288,88619
1099,10802,2001,E. Caribbean,Greater Caribb,16.6,25,0.08603,-78.35378,18.34503,770855,263288,88619
1100,10803,2006,E. Caribbean,Greater Caribb,31.9,10.3,1.35769,-78.3535,18.3447,770855,263288,88619
1101,10804,2006,E. Caribbean,Greater Caribb,10.9,20.3,0.00828,-78.35336,18.34581,770855,263288,88619
1102,10806,1998,E. Caribbean,Greater Caribb,34.4,10.6,1.46063,-78.34467,18.35483,775191,273672,88619
1103,10807,2001,E. Caribbean,Greater Caribb,32.8,9.4,1.43702,-78.34378,18.35895,775191,273672,88770
1104,10808,2006,E. Caribbean,Greater Caribb,40,8.8,1.79181,-78.34328,18.36089,775191,273672,88770
1105,10810,1997,E. Caribbean,Greater Caribb,67.7,9.5,3.03717,-78.335,18.37167,789439,275717,94369
1106,10812,2006,E. Caribbean,Greater Caribb,25.6,13.8,0.93741,-78.26669,18.21694,916257,361903,115530
1107,10813,2004,E. Caribbean,Greater Caribb,5.6,29.4,-0.5861,-78.26539,18.21967,916257,361903,115530
1108,10814,2004,E. Caribbean,Greater Caribb,1.3,11.3,-0.0874,-78.26528,18.21533,920431,361903,115530
1109,10826,2005,E. Caribbean,Greater Caribb,33.1,16.9,1.16175,-77.97181,18.45156,1255878,540709,250326
1110,10830,1997,E. Caribbean,Greater Caribb,70.8,9.2,3.19137,-77.93333,18.49333,1296243,535821,208885
1111,10831,1997,E. Caribbean,Greater Caribb,70.2,6.6,3.26417,-77.92333,18.505,1293250,533681,189715
1112,10859,2002,E. Caribbean,Greater Caribb,46.6,30.6,1.24892,-77.64,18.46278,2076753,677389,154258
1113,10869,2005,E. Caribbean,Greater Caribb,40,28.1,1.04356,-77.45119,18.47697,2495847,635538,104723
1114,10870,2003,E. Caribbean,Greater Caribb,53,13,2.22574,-77.41667,18.46667,2543527,667477,113820
1115,10871,2002,E. Caribbean,Greater Caribb,21.9,13.8,0.76489,-77.41389,18.46444,2543236,667477,113820
1116,10874,2005,E. Caribbean,Greater Caribb,51.3,11.9,2.18868,-77.4075,18.46944,2553983,649672,112037
1117,10875,2002,E. Caribbean,Greater Caribb,30.6,26.3,0.68469,-77.39383,18.46333,2560337,684729,118688
1118,10876,2005,E. Caribbean,Greater Caribb,3.8,20,-0.31031,-77.39383,18.46783,2560337,659445,113177
1119,10877,2005,E. Caribbean,Greater Caribb,12.8,19.1,0.14281,-77.38783,18.458,2564845,698021,118688
1120,10879,2005,E. Caribbean,Greater Caribb,33.8,11.3,1.40774,-77.37533,18.47133,2559340,658541,115860
1121,10880,2004,Bahamas,Greater Caribb,1.3,1.9,0.27466,-77.34117,25.0895,241337,230976,230736
1122,10881,2005,E. Caribbean,Greater Caribb,2.5,18.8,-0.31954,-77.04289,17.80158,2324485,1457617,266324
1123,10888,2006,E. Caribbean,Greater Caribb,8.8,4.4,0.52314,-76.98489,17.82944,2284402,1527113,300069
1124,10899,2006,E. Caribbean,Greater Caribb,6.6,12.8,0.09664,-76.92217,17.83231,2244612,1499223,298090
1125,10900,2006,E. Caribbean,Greater Caribb,3.1,23.8,-0.48388,-76.84589,17.90186,2215660,1541345,781397
1126,10901,2006,E. Caribbean,Greater Caribb,16.9,12.8,0.57108,-76.81931,17.94167,2200367,1557512,902254
1127,10902,2006,E. Caribbean,Greater Caribb,1.9,7.8,0.07409,-76.45461,18.19169,1812757,915439,119434
1128,10903,1999,Bahamas,Greater Caribb,1.9,21.3,-0.44484,-76.13867,23.79017,5751,2279,803
1129,10904,1999,Bahamas,Greater Caribb,48.1,20,1.73113,-76.10033,23.78333,5431,2395,990
1130,10906,2004,E. Caribbean,Greater Caribb,1.3,33.8,-0.95633,-76.07014,17.79822,1057679,83858,6333
1131,10908,2004,E. Caribbean,Greater Caribb,25,21.3,0.61901,-75.83572,19.96336,1910332,811273,361962
1132,10909,1998,C. America,Greater Caribb,30,35.9,0.28181,-75.83139,9.81083,2055737,158107,3283
1133,10910,2004,E. Caribbean,Greater Caribb,43.8,20,1.52986,-75.79192,19.95975,1866524,801848,379232
1134,10911,2000,C. America,Greater Caribb,3.1,38.1,-1.03903,-75.76917,10.17556,1678709,571722,88442
1135,10912,1998,C. America,Greater Caribb,9.2,34.8,-0.63236,-75.75,10.16667,1752539,603005,89162
1136,10913,1999,C. America,Greater Caribb,15.6,4.4,0.83942,-75.73533,10.23133,1654563,721224,154839
1137,10914,1997,C. America,Greater Caribb,13.8,11.3,0.48766,-75.73333,10.13333,1847283,575259,130661
1138,10915,2004,Bahamas,Greater Caribb,4.4,9.4,0.12878,-74.85111,23.63861,6221,1379,431
1139,10916,2004,Bahamas,Greater Caribb,38.1,3.1,1.92279,-74.84833,23.635,6221,1379,431
1140,10917,2004,Bahamas,Greater Caribb,11.9,16.3,0.2083,-74.55097,23.94997,3618,1696,1279
1141,10918,2004,Bahamas,Greater Caribb,44.4,1.3,2.28273,-74.53811,24.00056,3524,1541,1279
1142,10919,1998,C. America,Greater Caribb,0.6,12.5,-0.16442,-74.2,11.31667,2724626,303907,94941
1143,10920,2000,C. America,Greater Caribb,2.5,15,-0.17471,-74.19683,11.30005,2749980,323502,98205
1144,10921,2000,C. America,Greater Caribb,13.8,41.3,-0.67092,-74.19408,11.31338,2727223,309232,94941
1145,10922,2005,C. America,Greater Caribb,19.1,21.6,0.33379,-74.194,11.30119,2742702,321442,101467
1146,10924,2004,C. America,Greater Caribb,1.9,29.4,-0.75862,-74.16528,11.30139,2733433,346201,113395
1147,10925,2004,C. America,Greater Caribb,2.2,30,-0.76838,-74.16389,11.32361,2698069,324365,99372
1148,10926,2004,C. America,Greater Caribb,14.4,18.8,0.22676,-74.15417,11.30833,2721756,343825,116657
1149,10931,2003,E. Caribbean,Greater Caribb,15.6,38.1,-0.46398,-72.68092,18.93353,6766321,1013654,290786
1150,10932,2003,E. Caribbean,Greater Caribb,15.6,5.6,0.79115,-72.65178,18.79339,6356168,2973869,185999
1151,10933,2003,E. Caribbean,Greater Caribb,37.8,13.1,1.52222,-72.65039,18.80397,6389679,2859569,210358
1152,10934,2003,E. Caribbean,Greater Caribb,30.9,13.8,1.1818,-72.6475,18.91378,6747808,1405054,319654
1153,10935,2003,E. Caribbean,Greater Caribb,22.8,23.1,0.44596,-72.64219,18.8085,6414586,2868957,216116
1154,10940,2005,Bahamas,Greater Caribb,50,5.6,2.37254,-72.34167,21.842,18701,9269,4714
1155,10941,2005,Bahamas,Greater Caribb,3.1,6.3,0.19196,-72.34133,21.83817,18685,9269,4714
1156,10946,2004,Bahamas,Greater Caribb,6.9,13.8,0.07483,-72.21,21.81333,18561,12647,4996
1157,10950,2004,Bahamas,Greater Caribb,47.5,16.3,1.8472,-72.17597,21.80128,18544,12647,5330
1158,10955,2005,E. Caribbean,Greater Caribb,57.5,21.3,2.11415,-71.81814,19.87331,2731424,622668,30985
1159,10988,2003,Antilles,Greater Caribb,0.6,72.5,-2.48158,-69.96989,12.46411,440133,131826,118798
1160,10989,2004,E. Caribbean,Greater Caribb,26.9,5,1.33283,-69.93333,19.67,1912118,376480,63021
1161,10990,2004,E. Caribbean,Greater Caribb,30.6,9.4,1.33639,-69.69547,18.44622,5356931,3501816,1618017
1162,10993,2005,E. Caribbean,Greater Caribb,24.4,11.3,0.97645,-69.60386,18.44417,5289299,3111300,1303512
1163,10998,2005,E. Caribbean,Greater Caribb,71.9,16.9,2.94442,-69.49886,19.34,3836103,291781,62675
1164,10999,2005,E. Caribbean,Greater Caribb,69.4,12.5,2.99837,-69.48,19.34025,3553425,282495,63189
1165,11002,1998,Antilles,Greater Caribb,3.1,48.1,-1.42523,-69.14494,12.28078,357455,164729,34013
1166,11005,2006,Antilles,Greater Caribb,21.6,19.7,0.52119,-69.08747,12.21861,321176,164784,130320
1167,11006,2006,Antilles,Greater Caribb,14.1,9.1,0.58649,-69.08722,12.21861,321176,164784,130320
1168,11007,2003,Antilles,Greater Caribb,1.3,37.5,-1.10115,-69.08711,12.21989,320224,164784,130320
1169,11008,2006,Antilles,Greater Caribb,10.3,6.6,0.51053,-69.08664,12.21814,320819,164784,130320
1170,11009,2005,E. Caribbean,Greater Caribb,43.1,19.4,1.52525,-69.02417,18.36472,3018560,576732,209862
1171,11010,2006,E. Caribbean,Greater Caribb,15.6,9.4,0.64633,-69.00558,18.37386,2934675,577240,215594
1172,11011,2004,Antilles,Greater Caribb,1.3,61.9,-2.0425,-68.895,12.08778,237474,164784,155593
1173,11012,2003,Antilles,Greater Caribb,1.3,36.3,-1.05288,-68.87919,12.07453,240129,164784,153845
1174,11013,2005,E. Caribbean,Greater Caribb,19.4,30.6,-0.00182,-68.83258,18.34267,1988433,498341,158188
1175,11014,2005,E. Caribbean,Greater Caribb,15.6,10.6,0.59805,-68.78583,18.26747,1613222,416157,99232
1176,11016,1998,Antilles,Greater Caribb,1.3,41.3,-1.24598,-68.74994,12.04139,228951,166915,129393
1177,11018,1998,Antilles,Greater Caribb,0.6,55,-1.80575,-68.42222,12.26667,179208,28815,11211
1178,11019,2001,Antilles,Greater Caribb,5.6,14.1,0.00526,-68.42025,12.26153,179208,28815,11211
1179,11020,2003,Antilles,Greater Caribb,4.1,28.4,-0.62178,-68.35956,12.21947,179243,16087,14121
1180,11021,2004,E. Caribbean,Greater Caribb,66.9,6.6,3.11266,-68.35861,18.51389,666051,176556,52401
1181,11023,2005,E. Caribbean,Greater Caribb,54.7,1.9,2.73301,-68.34533,18.65856,672478,162326,45232
1182,11027,2004,E. Caribbean,Greater Caribb,51.9,20,1.90365,-68.29703,18.51747,627082,136311,35928
1183,11028,2004,Antilles,Greater Caribb,1.9,24.4,-0.56552,-67.49519,10.55533,8170900,1863484,512925
1184,11058,2003,E. Caribbean,Greater Caribb,17.2,37.8,-0.38003,-65.08247,18.34081,1119416,84269,61416
1185,11060,2003,E. Caribbean,Greater Caribb,24.7,14.9,0.85044,-64.98595,18.3445,578700,90336,63930
1186,11063,2006,E. Caribbean,Greater Caribb,1.6,23.8,-0.55576,-64.878,18.77167,144805,73920,0
1187,11064,2002,E. Caribbean,Greater Caribb,17.5,8.8,0.75672,-64.86575,18.34956,297758,90836,70447
1188,11065,2002,E. Caribbean,Greater Caribb,29.4,8.8,1.30302,-64.86475,18.35003,297758,90836,70447
1189,11066,2004,E. Caribbean,Greater Caribb,5.6,40,-0.99643,-64.86044,18.31281,297758,90816,70418
1190,11067,2006,E. Caribbean,Greater Caribb,4.4,20,-0.28155,-64.84861,18.335,296224,90836,74917
1191,11068,2004,E. Caribbean,Greater Caribb,2.8,16.3,-0.20861,-64.83561,18.32086,289978,91434,75717
1192,11069,2004,E. Caribbean,Greater Caribb,3.4,49.7,-1.47119,-64.83108,18.35753,276923,91778,75858
1193,11071,2002,E. Caribbean,Greater Caribb,15.6,6.3,0.76701,-64.78569,18.33853,239191,91616,80610
1194,11072,2002,E. Caribbean,Greater Caribb,1.9,11.9,-0.08278,-64.78119,18.3465,225306,91616,78739
1195,11073,2002,E. Caribbean,Greater Caribb,1.9,10.6,-0.03451,-64.77003,18.35167,225306,91616,81156
1196,11075,2002,E. Caribbean,Greater Caribb,10.6,5,0.58526,-64.75281,18.35272,223860,91511,83050
1197,11077,1998,E. Caribbean,Greater Caribb,21.1,3.9,1.10991,-64.72972,18.31627,197885,91612,75362
1198,11078,1998,E. Caribbean,Greater Caribb,34.1,3.1,1.73793,-64.72778,18.31713,197885,91612,75362
1199,11080,1998,E. Caribbean,Greater Caribb,34.1,1.3,1.80583,-64.72305,18.31267,197885,91612,75362
1200,11081,1998,E. Caribbean,Greater Caribb,12.8,42.5,-0.76185,-64.72285,18.3097,197885,91612,75362
1201,11083,2002,E. Caribbean,Greater Caribb,12.8,14.4,0.32384,-64.72261,18.00097,169744,141159,41
1202,11084,1998,E. Caribbean,Greater Caribb,48.5,8.5,2.19427,-64.7218,18.30673,197885,91612,75362
1203,11085,2003,E. Caribbean,Greater Caribb,5,28.1,-0.56658,-64.70833,18.455,179046,91727,53233
1204,11088,2003,E. Caribbean,Greater Caribb,18.1,25,0.15791,-64.68167,18.4,170639,91655,56515
1205,11089,2006,E. Caribbean,Greater Caribb,7.3,12.7,0.13862,-64.62733,18.33167,165719,91576,35515
1206,11091,2003,E. Caribbean,Greater Caribb,2.5,15.6,-0.19885,-64.62667,18.335,165719,91619,35515
1207,11092,1997,E. Caribbean,Greater Caribb,6.9,18.8,-0.11827,-64.625,18.33333,165719,91576,35515
1208,11093,2003,E. Caribbean,Greater Caribb,17.5,20.6,0.29812,-64.62167,18.31667,165719,91576,35515
1209,11094,2004,E. Caribbean,Greater Caribb,4.7,41.9,-1.11197,-64.60517,18.32203,165239,91576,28929
1210,11095,2006,E. Caribbean,Greater Caribb,9.7,22.5,-0.13372,-64.60269,18.32461,163952,91619,28929
1211,11096,2001,E. Caribbean,Greater Caribb,8.1,9.4,0.30129,-64.60056,18.33222,163952,91619,28929
1212,11098,2003,E. Caribbean,Greater Caribb,3.8,20,-0.31031,-64.52722,18.49167,159597,83811,26787
1213,11099,2004,E. Caribbean,Greater Caribb,0.6,38.8,-1.17818,-64.525,18.46667,159597,89498,27461
1214,11100,2002,E. Caribbean,Greater Caribb,3.1,6.3,0.19196,-64.51972,18.45361,159597,89498,27461
1215,11101,2004,E. Caribbean,Greater Caribb,0.6,5,0.12522,-64.46139,18.49222,153012,57745,23446
1216,11102,2006,E. Caribbean,Greater Caribb,3.8,11.4,0.02157,-64.46028,18.49333,153012,57745,23329
1217,11103,1999,E. Caribbean,Greater Caribb,7.5,32.5,-0.62053,-64.45567,18.47917,157154,57745,23446
1218,11104,1997,E. Caribbean,Greater Caribb,0.6,40.6,-1.25059,-64.455,18.48333,157154,57745,23185
1219,11110,2006,Antilles,Greater Caribb,18.4,14.7,0.57055,-64.07,13.83333,0,0,0
1220,11133,2004,Antilles,Greater Caribb,28.1,28.8,0.47313,-62.71908,17.27478,157107,40415,36519
1221,11135,2003,Antilles,Greater Caribb,27.5,15,0.97539,-61.85222,17.73528,69117,1216,1216
1222,11136,2004,Antilles,Greater Caribb,52.5,15.6,2.10136,-61.81889,17.15919,158006,65133,64626
1223,11138,2003,Antilles,Greater Caribb,15.6,25,0.0429,-61.66528,17.0675,367603,64626,63526
1224,11139,2003,Antilles,Greater Caribb,8.1,40.6,-0.90556,-61.58333,16.35,493035,391776,274899
